% Data generated on Wed Nov 18 22:18:52 GMT 2015
% by find-and-format
% produced by Daniel Playle (dan@dan.re)
%
@RELATION gdp

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE y1 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE y2 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE y3 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE y4 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE y5 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE y6 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE y7 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE y8 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE y9 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE y10 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE y11 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE y12 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE y13 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE y14 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE y15 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE class {EX_PEAK,EX_TROU,NOT_EX}

@DATA
1.11,0.23,-0.83,0.25,0.06,-0.57,0.20,0.00,-0.68,-0.17,-0.27,-0.43,0.02,-0.89,-0.36,-0.13,-1.29,-0.32,0.37,-4.18,-1.99,0.26,-4.64,-1.89,0.20,-4.50,-3.00,-0.19,-3.79,-2.86,-1.09,3.48,1.27,-1.41,3.47,1.03,-0.94,2.97,1.07,-0.84,2.07,1.17,-0.34,0.81,0.42,NOT_EX
0.20,-4.50,-3.00,-0.19,-3.79,-2.86,-1.09,3.48,1.27,-1.41,3.47,1.03,-0.94,2.97,1.07,-0.84,2.07,1.17,-0.34,0.81,0.42,-0.61,0.35,-0.39,-0.13,0.14,-0.62,0.04,-3.97,-2.03,-0.19,0.64,-0.43,1.06,-0.08,-0.54,0.06,-0.01,-0.21,-0.07,-0.02,-0.20,-0.09,-0.01,-0.19,NOT_EX
-0.61,0.35,-0.39,-0.13,0.14,-0.62,0.04,-3.97,-2.03,-0.19,0.64,-0.43,1.06,-0.08,-0.54,0.06,-0.01,-0.21,-0.07,-0.02,-0.20,-0.09,-0.01,-0.19,0.01,-0.05,-0.37,-0.29,-0.22,-0.50,-0.15,-0.41,-0.42,0.05,-1.07,-0.21,-0.48,-2.29,-0.40,-0.32,-5.68,-1.30,1.63,-5.37,-2.85,NOT_EX
0.01,-0.05,-0.37,-0.29,-0.22,-0.50,-0.15,-0.41,-0.42,0.05,-1.07,-0.21,-0.48,-2.29,-0.40,-0.32,-5.68,-1.30,1.63,-5.37,-2.85,0.11,1.66,-0.03,-0.09,3.60,0.49,-0.88,3.26,1.30,-0.71,2.98,1.76,-0.35,2.31,1.25,-1.06,1.89,2.00,-1.99,-0.25,1.43,0.49,0.24,-0.52,NOT_EX
0.11,1.66,-0.03,-0.09,3.60,0.49,-0.88,3.26,1.30,-0.71,2.98,1.76,-0.35,2.31,1.25,-1.06,1.89,2.00,-1.99,-0.25,1.43,0.49,0.24,-0.52,-0.15,0.13,-0.20,-0.57,-0.16,1.75,-0.65,-0.88,-0.63,1.53,-0.13,-0.49,0.78,0.07,-0.54,0.45,0.12,-0.31,0.07,0.03,-0.14,NOT_EX
-0.15,0.13,-0.20,-0.57,-0.16,1.75,-0.65,-0.88,-0.63,1.53,-0.13,-0.49,0.78,0.07,-0.54,0.45,0.12,-0.31,0.07,0.03,-0.14,-0.09,0.04,-0.08,0.11,0.08,-0.48,0.12,0.01,-0.43,0.00,-0.21,-0.31,-0.36,-1.03,-0.23,-0.44,-2.39,-0.42,-0.59,-4.06,-0.80,1.22,-4.64,-2.29,NOT_EX
-0.09,0.04,-0.08,0.11,0.08,-0.48,0.12,0.01,-0.43,0.00,-0.21,-0.31,-0.36,-1.03,-0.23,-0.44,-2.39,-0.42,-0.59,-4.06,-0.80,1.22,-4.64,-2.29,1.94,2.00,-0.28,0.04,2.56,0.69,0.65,2.69,0.70,0.79,2.21,2.22,1.76,0.32,3.30,1.00,-0.73,2.78,1.53,-1.74,3.12,NOT_EX
1.94,2.00,-0.28,0.04,2.56,0.69,0.65,2.69,0.70,0.79,2.21,2.22,1.76,0.32,3.30,1.00,-0.73,2.78,1.53,-1.74,3.12,1.24,-2.38,4.02,2.10,-3.28,3.83,2.19,-3.18,3.50,1.52,-3.06,2.01,3.92,3.54,-1.38,-0.38,2.44,-0.39,-0.74,-0.01,0.20,-0.53,-0.20,0.34,NOT_EX
2.10,-3.28,3.83,2.19,-3.18,3.50,1.52,-3.06,2.01,3.92,3.54,-1.38,-0.38,2.44,-0.39,-0.74,-0.01,0.20,-0.53,-0.20,0.34,0.12,0.14,-0.22,1.03,0.14,-0.58,0.29,-0.10,-0.10,0.10,-0.08,0.14,0.23,-0.05,0.14,0.12,-0.03,0.06,0.14,-0.01,-0.03,0.13,-0.05,-0.04,NOT_EX
0.12,0.14,-0.22,1.03,0.14,-0.58,0.29,-0.10,-0.10,0.10,-0.08,0.14,0.23,-0.05,0.14,0.12,-0.03,0.06,0.14,-0.01,-0.03,0.13,-0.05,-0.04,0.88,0.04,0.01,0.11,-0.18,-0.02,0.49,-0.28,0.31,1.24,-0.82,1.65,1.42,-1.72,5.36,0.39,-0.90,2.31,2.01,-0.64,1.91,NOT_EX
0.13,-0.05,-0.04,0.88,0.04,0.01,0.11,-0.18,-0.02,0.49,-0.28,0.31,1.24,-0.82,1.65,1.42,-1.72,5.36,0.39,-0.90,2.31,2.01,-0.64,1.91,0.61,-0.58,1.34,0.73,-0.09,0.91,0.63,-0.80,0.90,2.02,1.97,-1.77,0.93,0.25,-0.21,-0.28,0.28,0.19,-0.05,0.03,0.08,NOT_EX
0.61,-0.58,1.34,0.73,-0.09,0.91,0.63,-0.80,0.90,2.02,1.97,-1.77,0.93,0.25,-0.21,-0.28,0.28,0.19,-0.05,0.03,0.08,0.33,0.06,-0.10,-0.11,-0.06,0.13,0.07,-0.03,0.08,-0.22,-0.07,0.23,0.14,0.01,0.07,-0.08,-0.07,-0.04,0.08,0.03,0.03,0.83,0.12,-0.01,NOT_EX
-0.11,-0.06,0.13,0.07,-0.03,0.08,-0.22,-0.07,0.23,0.14,0.01,0.07,-0.08,-0.07,-0.04,0.08,0.03,0.03,0.83,0.12,-0.01,0.51,0.08,0.02,0.34,0.08,0.05,0.17,0.07,-0.12,0.13,-0.03,-0.14,0.04,-0.05,-0.03,0.15,0.03,-0.14,-0.09,0.01,-0.04,-0.13,-0.02,-0.02,NOT_EX
0.51,0.08,0.02,0.34,0.08,0.05,0.17,0.07,-0.12,0.13,-0.03,-0.14,0.04,-0.05,-0.03,0.15,0.03,-0.14,-0.09,0.01,-0.04,-0.13,-0.02,-0.02,-0.11,0.00,-0.05,0.07,-0.03,-0.03,0.07,0.05,-0.07,-0.03,-0.02,0.01,0.11,-0.01,-0.04,0.14,-0.00,-0.05,0.01,-0.03,0.00,NOT_EX
-0.13,-0.02,-0.02,-0.11,0.00,-0.05,0.07,-0.03,-0.03,0.07,0.05,-0.07,-0.03,-0.02,0.01,0.11,-0.01,-0.04,0.14,-0.00,-0.05,0.01,-0.03,0.00,-0.02,-0.02,-0.02,0.12,0.04,-0.07,-0.13,-0.05,0.12,-0.12,-0.01,0.06,-0.17,-0.08,-0.09,-0.17,-0.11,0.05,0.11,0.04,-0.03,NOT_EX
-0.02,-0.02,-0.02,0.12,0.04,-0.07,-0.13,-0.05,0.12,-0.12,-0.01,0.06,-0.17,-0.08,-0.09,-0.17,-0.11,0.05,0.11,0.04,-0.03,0.10,0.03,0.01,0.16,0.02,-0.19,0.25,0.02,-0.22,0.13,0.01,-0.16,0.29,0.09,-0.12,0.21,0.01,-0.01,0.07,0.03,-0.04,-0.13,-0.01,-0.03,NOT_EX
0.10,0.03,0.01,0.16,0.02,-0.19,0.25,0.02,-0.22,0.13,0.01,-0.16,0.29,0.09,-0.12,0.21,0.01,-0.01,0.07,0.03,-0.04,-0.13,-0.01,-0.03,-0.06,0.10,-0.01,-0.20,-0.02,0.09,-0.29,-0.25,0.13,-0.27,-1.69,-0.24,-0.15,-2.90,-0.73,0.08,-2.90,-1.11,0.20,0.78,-0.40,NOT_EX
-0.06,0.10,-0.01,-0.20,-0.02,0.09,-0.29,-0.25,0.13,-0.27,-1.69,-0.24,-0.15,-2.90,-0.73,0.08,-2.90,-1.11,0.20,0.78,-0.40,-0.38,1.56,0.23,-0.47,2.08,0.70,-0.50,1.93,0.82,0.28,1.18,1.32,-1.22,-0.15,1.14,0.52,0.42,0.19,-0.38,-0.22,-0.11,-0.60,0.44,-0.09,NOT_EX
-0.38,1.56,0.23,-0.47,2.08,0.70,-0.50,1.93,0.82,0.28,1.18,1.32,-1.22,-0.15,1.14,0.52,0.42,0.19,-0.38,-0.22,-0.11,-0.60,0.44,-0.09,-1.26,-3.20,-0.39,-0.27,-0.32,-0.12,-0.54,-0.13,0.06,0.11,0.03,-0.23,0.37,-0.02,-0.37,0.16,0.01,-0.23,0.14,0.00,-0.25,NOT_EX
-1.26,-3.20,-0.39,-0.27,-0.32,-0.12,-0.54,-0.13,0.06,0.11,0.03,-0.23,0.37,-0.02,-0.37,0.16,0.01,-0.23,0.14,0.00,-0.25,0.03,-0.16,-0.42,0.04,-0.17,-0.42,-0.39,-1.07,-0.19,-0.39,-1.71,-0.05,-0.59,-3.37,-0.61,-0.63,-4.31,-0.89,0.68,1.00,0.16,0.74,2.29,-0.36,NOT_EX
0.03,-0.16,-0.42,0.04,-0.17,-0.42,-0.39,-1.07,-0.19,-0.39,-1.71,-0.05,-0.59,-3.37,-0.61,-0.63,-4.31,-0.89,0.68,1.00,0.16,0.74,2.29,-0.36,0.94,3.38,-0.31,0.84,3.51,-0.31,-0.32,3.08,1.33,-0.47,2.19,1.33,0.33,1.15,1.57,-0.05,0.84,-0.14,-0.32,-0.37,0.33,NOT_EX
0.94,3.38,-0.31,0.84,3.51,-0.31,-0.32,3.08,1.33,-0.47,2.19,1.33,0.33,1.15,1.57,-0.05,0.84,-0.14,-0.32,-0.37,0.33,1.27,-2.02,-0.98,1.82,0.47,-0.50,1.91,0.27,-1.04,1.25,0.17,-0.37,0.39,0.11,-0.19,-0.04,-0.03,-0.10,-0.09,-0.09,-0.08,-0.03,-0.13,-0.24,NOT_EX
1.27,-2.02,-0.98,1.82,0.47,-0.50,1.91,0.27,-1.04,1.25,0.17,-0.37,0.39,0.11,-0.19,-0.04,-0.03,-0.10,-0.09,-0.09,-0.08,-0.03,-0.13,-0.24,-0.02,-0.16,-0.28,0.04,-0.56,-0.39,0.06,-1.49,-0.25,0.21,-2.68,-0.57,0.03,-3.54,-0.73,1.19,-5.00,-2.01,2.11,1.08,0.44,NOT_EX
-0.02,-0.16,-0.28,0.04,-0.56,-0.39,0.06,-1.49,-0.25,0.21,-2.68,-0.57,0.03,-3.54,-0.73,1.19,-5.00,-2.01,2.11,1.08,0.44,3.60,2.96,0.62,2.28,3.48,0.42,0.65,2.64,1.63,0.12,2.11,1.86,0.14,2.05,1.61,-0.40,0.61,1.25,-1.76,0.74,0.75,-0.06,-0.68,-0.52,NOT_EX
3.60,2.96,0.62,2.28,3.48,0.42,0.65,2.64,1.63,0.12,2.11,1.86,0.14,2.05,1.61,-0.40,0.61,1.25,-1.76,0.74,0.75,-0.06,-0.68,-0.52,1.19,-0.30,-0.97,-0.23,-1.03,-0.99,1.66,0.46,-0.38,0.08,-0.06,0.35,-0.01,0.02,0.02,-0.42,-0.10,-0.04,-0.20,-0.09,-0.15,NOT_EX
1.19,-0.30,-0.97,-0.23,-1.03,-0.99,1.66,0.46,-0.38,0.08,-0.06,0.35,-0.01,0.02,0.02,-0.42,-0.10,-0.04,-0.20,-0.09,-0.15,-0.17,-0.10,-0.31,-0.10,-0.10,-0.41,-0.28,-0.30,-0.41,-0.40,-0.88,-0.32,-0.67,-2.12,-0.39,-0.56,-4.81,-1.37,0.89,-5.65,-3.11,0.99,2.70,-1.20,NOT_EX
-0.10,-0.10,-0.41,-0.28,-0.30,-0.41,-0.40,-0.88,-0.32,-0.67,-2.12,-0.39,-0.56,-4.81,-1.37,0.89,-5.65,-3.11,0.99,2.70,-1.20,2.29,2.99,-1.06,-1.58,2.91,1.38,-0.86,3.71,1.22,-1.08,2.78,0.37,-0.69,1.85,0.96,-2.07,0.00,1.62,-1.66,0.95,0.68,-0.35,-0.07,-0.88,NOT_EX
2.29,2.99,-1.06,-1.58,2.91,1.38,-0.86,3.71,1.22,-1.08,2.78,0.37,-0.69,1.85,0.96,-2.07,0.00,1.62,-1.66,0.95,0.68,-0.35,-0.07,-0.88,1.65,0.43,0.34,0.78,-0.02,-0.98,-0.12,-0.17,-0.37,0.16,0.01,-0.26,-0.10,0.00,-0.13,0.23,0.09,-0.22,0.12,-0.04,-0.23,NOT_EX
1.65,0.43,0.34,0.78,-0.02,-0.98,-0.12,-0.17,-0.37,0.16,0.01,-0.26,-0.10,0.00,-0.13,0.23,0.09,-0.22,0.12,-0.04,-0.23,0.05,-0.09,-0.22,0.04,-0.10,-0.22,-0.22,-0.64,-0.46,0.03,-1.18,-0.42,-0.16,-2.88,-1.00,0.41,-5.51,-1.71,-1.70,-2.08,-0.82,0.93,2.22,-0.19,NOT_EX
0.05,-0.09,-0.22,0.04,-0.10,-0.22,-0.22,-0.64,-0.46,0.03,-1.18,-0.42,-0.16,-2.88,-1.00,0.41,-5.51,-1.71,-1.70,-2.08,-0.82,0.93,2.22,-0.19,1.73,3.01,-0.06,0.01,3.42,1.73,0.01,2.94,1.39,-0.37,1.71,1.50,-0.11,1.09,0.92,-1.69,1.19,-0.35,-0.19,0.39,-0.35,NOT_EX
0.93,2.22,-0.19,1.73,3.01,-0.06,0.01,3.42,1.73,0.01,2.94,1.39,-0.37,1.71,1.50,-0.11,1.09,0.92,-1.69,1.19,-0.35,-0.19,0.39,-0.35,-0.17,-0.21,-0.27,0.77,-1.69,-2.26,0.80,-1.07,0.78,1.37,0.18,-0.38,0.30,-0.03,-0.19,0.21,-0.01,-0.14,-0.14,-0.07,0.02,NOT_EX
-0.17,-0.21,-0.27,0.77,-1.69,-2.26,0.80,-1.07,0.78,1.37,0.18,-0.38,0.30,-0.03,-0.19,0.21,-0.01,-0.14,-0.14,-0.07,0.02,-0.22,-0.03,-0.04,-0.27,-0.05,-0.01,-0.35,-0.04,-0.14,-0.42,-0.06,-0.29,-0.65,0.00,-0.55,-0.80,0.14,-0.75,-0.80,0.22,-0.36,-1.01,-0.05,-0.51,NOT_EX
-0.22,-0.03,-0.04,-0.27,-0.05,-0.01,-0.35,-0.04,-0.14,-0.42,-0.06,-0.29,-0.65,0.00,-0.55,-0.80,0.14,-0.75,-0.80,0.22,-0.36,-1.01,-0.05,-0.51,-1.25,-0.25,-0.65,-2.30,0.07,-1.17,-2.27,1.28,-1.52,-2.60,2.99,-2.70,-2.44,3.22,-3.79,-2.80,2.39,-3.47,-2.22,2.10,-3.32,NOT_EX
-1.25,-0.25,-0.65,-2.30,0.07,-1.17,-2.27,1.28,-1.52,-2.60,2.99,-2.70,-2.44,3.22,-3.79,-2.80,2.39,-3.47,-2.22,2.10,-3.32,-0.22,1.10,-1.54,-1.01,0.32,-0.89,-0.49,1.22,-1.85,-0.63,1.17,-1.86,-0.96,0.43,-1.28,-1.07,0.89,-1.18,-0.81,0.39,-0.95,-0.29,0.41,-0.54,NOT_EX
-0.22,1.10,-1.54,-1.01,0.32,-0.89,-0.49,1.22,-1.85,-0.63,1.17,-1.86,-0.96,0.43,-1.28,-1.07,0.89,-1.18,-0.81,0.39,-0.95,-0.29,0.41,-0.54,0.74,-0.93,-0.52,0.95,0.12,-0.24,-0.71,-0.14,-0.18,-0.78,-0.11,0.21,0.16,0.03,-0.07,0.35,0.11,-0.31,-0.12,0.02,-0.16,NOT_EX
0.74,-0.93,-0.52,0.95,0.12,-0.24,-0.71,-0.14,-0.18,-0.78,-0.11,0.21,0.16,0.03,-0.07,0.35,0.11,-0.31,-0.12,0.02,-0.16,-0.09,0.03,-0.18,-0.15,-0.04,-0.19,-0.15,-0.20,-0.23,-0.32,-0.50,-0.34,-0.39,-0.74,-0.33,-0.52,-1.34,-0.09,-0.88,-2.75,-0.30,-0.55,-3.37,-0.64,NOT_EX
-0.09,0.03,-0.18,-0.15,-0.04,-0.19,-0.15,-0.20,-0.23,-0.32,-0.50,-0.34,-0.39,-0.74,-0.33,-0.52,-1.34,-0.09,-0.88,-2.75,-0.30,-0.55,-3.37,-0.64,0.34,-5.37,-1.41,-0.17,1.91,-0.87,-0.92,3.33,-0.34,-1.38,3.20,0.26,0.07,3.31,1.51,-0.29,3.13,1.15,-0.18,2.13,1.04,NOT_EX
0.34,-5.37,-1.41,-0.17,1.91,-0.87,-0.92,3.33,-0.34,-1.38,3.20,0.26,0.07,3.31,1.51,-0.29,3.13,1.15,-0.18,2.13,1.04,-0.07,0.55,1.37,-1.84,-0.20,1.11,1.20,0.18,-0.66,1.98,-1.42,-1.78,0.77,-3.09,-2.81,-0.52,-0.39,0.24,0.26,-0.17,-0.32,0.02,-0.03,-0.15,NOT_EX
-0.07,0.55,1.37,-1.84,-0.20,1.11,1.20,0.18,-0.66,1.98,-1.42,-1.78,0.77,-3.09,-2.81,-0.52,-0.39,0.24,0.26,-0.17,-0.32,0.02,-0.03,-0.15,0.19,-0.02,-0.33,0.01,0.06,-0.21,0.13,0.12,-0.29,0.04,0.03,-0.36,0.05,-0.15,-0.49,-0.21,-0.43,-0.43,-0.11,-0.84,-0.25,NOT_EX
0.19,-0.02,-0.33,0.01,0.06,-0.21,0.13,0.12,-0.29,0.04,0.03,-0.36,0.05,-0.15,-0.49,-0.21,-0.43,-0.43,-0.11,-0.84,-0.25,-0.22,-2.30,-0.17,-0.06,-4.56,-0.78,0.96,-6.30,-1.87,3.27,1.13,1.01,0.77,2.25,0.41,0.65,2.80,1.31,0.90,2.45,2.21,0.75,1.90,2.68,NOT_EX
-0.22,-2.30,-0.17,-0.06,-4.56,-0.78,0.96,-6.30,-1.87,3.27,1.13,1.01,0.77,2.25,0.41,0.65,2.80,1.31,0.90,2.45,2.21,0.75,1.90,2.68,0.37,1.23,2.48,-0.37,1.54,0.57,-2.26,1.68,0.08,0.11,0.51,-0.98,0.20,-2.73,-3.76,-1.93,0.38,2.09,1.31,-0.44,-0.83,NOT_EX
0.37,1.23,2.48,-0.37,1.54,0.57,-2.26,1.68,0.08,0.11,0.51,-0.98,0.20,-2.73,-3.76,-1.93,0.38,2.09,1.31,-0.44,-0.83,-0.49,-0.17,-0.20,-0.00,-0.07,-0.22,-0.09,0.01,-0.20,0.09,0.10,-0.28,-0.08,-0.06,-0.30,-0.26,-0.27,-0.44,-0.15,-0.50,-0.52,-0.26,-0.88,-0.41,NOT_EX
-0.49,-0.17,-0.20,-0.00,-0.07,-0.22,-0.09,0.01,-0.20,0.09,0.10,-0.28,-0.08,-0.06,-0.30,-0.26,-0.27,-0.44,-0.15,-0.50,-0.52,-0.26,-0.88,-0.41,-0.45,-1.76,-0.27,-0.68,-4.21,-1.13,0.25,-5.12,-2.86,-0.51,1.20,-0.74,-1.66,3.31,0.16,-1.69,2.95,0.90,-0.92,2.93,1.00,NOT_EX
-0.45,-1.76,-0.27,-0.68,-4.21,-1.13,0.25,-5.12,-2.86,-0.51,1.20,-0.74,-1.66,3.31,0.16,-1.69,2.95,0.90,-0.92,2.93,1.00,-0.34,2.40,1.23,-0.38,2.59,1.34,-0.96,0.10,2.03,-0.47,0.47,-0.07,0.08,0.02,-0.84,0.16,1.07,0.59,0.97,0.21,-0.43,0.75,0.13,-0.57,NOT_EX
-0.34,2.40,1.23,-0.38,2.59,1.34,-0.96,0.10,2.03,-0.47,0.47,-0.07,0.08,0.02,-0.84,0.16,1.07,0.59,0.97,0.21,-0.43,0.75,0.13,-0.57,-0.03,-0.03,-0.18,-0.07,0.03,-0.20,-0.37,-0.14,-0.02,-0.22,-0.09,-0.08,-0.08,0.00,-0.37,-0.02,-0.17,-0.59,-0.16,-0.95,-0.35,NOT_EX
-0.03,-0.03,-0.18,-0.07,0.03,-0.20,-0.37,-0.14,-0.02,-0.22,-0.09,-0.08,-0.08,0.00,-0.37,-0.02,-0.17,-0.59,-0.16,-0.95,-0.35,-0.22,-1.86,-0.32,-0.19,-2.03,-0.41,0.05,-5.25,-1.60,-0.09,-1.40,-1.55,0.80,1.59,-0.26,-1.37,3.68,1.40,-1.01,3.21,1.54,-1.04,2.42,1.49,NOT_EX
-0.22,-1.86,-0.32,-0.19,-2.03,-0.41,0.05,-5.25,-1.60,-0.09,-1.40,-1.55,0.80,1.59,-0.26,-1.37,3.68,1.40,-1.01,3.21,1.54,-1.04,2.42,1.49,-0.05,2.17,2.01,0.15,1.46,1.30,-0.54,0.20,0.37,-0.04,-0.33,0.03,0.31,-0.59,0.06,-0.59,-1.58,0.34,1.37,0.16,-0.73,NOT_EX
-0.05,2.17,2.01,0.15,1.46,1.30,-0.54,0.20,0.37,-0.04,-0.33,0.03,0.31,-0.59,0.06,-0.59,-1.58,0.34,1.37,0.16,-0.73,0.51,0.09,-0.47,0.35,0.09,-0.43,-0.12,0.03,-0.20,-0.05,0.06,-0.26,0.02,0.04,-0.08,-0.10,0.04,-0.14,0.05,0.07,-0.16,0.04,-0.01,-0.23,NOT_EX
0.35,0.09,-0.43,-0.12,0.03,-0.20,-0.05,0.06,-0.26,0.02,0.04,-0.08,-0.10,0.04,-0.14,0.05,0.07,-0.16,0.04,-0.01,-0.23,0.01,-0.19,-0.33,-0.04,-1.01,-0.31,-0.13,-2.24,-0.27,-0.05,-3.48,-0.62,1.06,-4.59,-1.77,-0.10,0.46,0.56,-0.22,2.92,-0.46,-0.60,3.62,-0.06,NOT_EX
0.01,-0.19,-0.33,-0.04,-1.01,-0.31,-0.13,-2.24,-0.27,-0.05,-3.48,-0.62,1.06,-4.59,-1.77,-0.10,0.46,0.56,-0.22,2.92,-0.46,-0.60,3.62,-0.06,-0.29,2.37,1.15,0.73,1.25,2.92,1.10,0.58,2.79,1.37,-0.25,2.83,2.69,-3.83,4.59,3.75,-3.04,3.96,1.56,-1.28,0.11,NOT_EX
-0.60,3.62,-0.06,-0.29,2.37,1.15,0.73,1.25,2.92,1.10,0.58,2.79,1.37,-0.25,2.83,2.69,-3.83,4.59,3.75,-3.04,3.96,1.56,-1.28,0.11,-1.51,0.15,-0.07,1.05,0.18,-0.85,0.72,0.10,-0.30,0.27,-0.03,-0.03,0.24,0.03,-0.17,0.73,0.10,-0.28,0.33,0.03,-0.12,NOT_EX
1.41,-1.35,-3.90,-1.02,0.07,-3.03,2.34,-0.71,-2.96,0.32,0.49,-2.27,-0.40,1.86,-2.45,0.65,2.49,-1.90,-0.22,3.14,-1.26,-0.98,2.79,-0.34,-3.09,2.21,1.57,-2.61,0.91,2.86,-1.44,-0.19,2.53,-1.17,-1.07,1.78,-2.64,-2.78,2.09,-3.68,-2.88,1.40,-1.19,-2.38,0.51,EX_PEAK
-1.19,-2.38,0.51,0.63,-4.49,-2.15,1.71,-0.33,-3.41,2.04,-0.47,-4.07,0.11,-0.07,-2.40,-0.15,-0.16,-2.08,1.65,1.01,-3.48,-0.99,3.10,-1.95,-0.91,2.36,-0.93,-1.18,2.21,-0.32,-2.64,2.73,1.44,-2.45,1.54,3.04,-1.67,0.02,2.89,-1.39,-0.62,2.54,-1.19,-1.04,1.93,EX_PEAK
-1.31,-2.96,-0.38,1.02,-1.75,-2.50,0.52,-2.12,-2.83,-0.44,0.62,-2.74,2.33,-0.37,-3.07,1.50,-0.51,-3.45,2.39,1.32,-3.39,-0.65,3.13,-1.70,-0.27,3.88,-0.88,-1.18,2.14,-0.10,-2.13,1.28,0.91,-2.18,0.67,1.19,-2.14,-0.36,3.53,-2.75,-0.88,3.05,-1.18,-1.47,1.77,EX_PEAK
-1.09,-9.11,-0.90,0.12,-0.17,-0.63,0.16,0.05,-2.62,-1.93,1.67,-3.33,4.32,0.20,-4.02,-1.19,1.17,-3.29,1.43,2.40,-1.36,-0.19,1.71,-1.29,0.38,3.48,-0.46,-0.41,2.24,-0.05,-0.26,2.67,-0.04,-2.21,1.62,1.08,-1.92,0.82,0.59,-0.80,-0.31,0.89,-2.01,-0.24,1.56,EX_PEAK
-0.45,-2.43,-4.04,-1.52,2.01,1.06,3.68,-4.27,-3.96,2.11,0.05,-1.38,-1.32,0.85,-1.53,-0.36,0.81,-1.02,-0.33,1.64,-1.70,1.36,2.63,-0.94,-2.33,3.23,0.19,-1.88,1.20,1.31,-2.00,-0.06,2.33,-1.49,-0.25,2.03,-2.14,-0.44,2.78,-1.88,-1.83,2.00,-4.38,-3.08,1.63,EX_PEAK
-0.65,-5.57,-1.19,1.58,-1.19,-2.07,-0.23,-1.10,-3.61,3.51,-2.84,-2.56,-2.63,4.24,-1.49,-2.30,3.21,-2.23,3.71,1.96,-1.73,0.58,-1.72,-3.49,0.48,2.46,-0.81,0.05,2.63,0.27,-0.73,3.77,-0.37,-1.51,1.80,0.89,-2.86,1.73,2.15,-1.43,-0.73,1.42,-1.08,-1.35,1.39,EX_PEAK
0.96,1.43,-1.07,1.18,1.63,-1.13,0.61,2.38,-2.08,2.32,-0.59,-4.14,1.44,1.08,-2.28,1.43,2.21,-1.62,-0.47,2.24,-0.75,-0.15,3.03,-0.79,-0.98,2.30,-0.02,-2.48,0.06,2.81,-1.72,-0.70,2.38,-1.40,-1.17,1.53,-1.11,-0.57,1.90,-2.84,-2.28,1.29,-0.71,-1.27,0.05,EX_PEAK
-0.71,-1.27,0.05,-2.75,-0.43,0.90,1.56,-6.45,-3.66,0.85,1.67,0.09,3.24,-0.01,-2.16,-1.92,3.22,-0.96,4.54,-0.43,-4.21,-0.22,2.36,-3.46,1.74,1.78,-3.12,-0.22,4.17,-1.80,0.27,2.76,-1.15,-1.17,2.36,-0.26,-0.84,0.08,0.22,-4.12,0.40,2.72,-2.43,-0.25,2.36,EX_PEAK
-0.63,2.20,0.14,-0.62,1.58,0.74,-2.80,1.19,2.49,-1.37,0.12,2.77,-1.62,0.16,2.52,-1.05,-0.72,1.14,-2.57,-2.10,2.18,-1.86,-2.98,1.94,-0.45,-2.28,0.80,-0.19,-1.96,-1.85,1.41,-1.35,-3.90,-1.02,0.07,-3.03,2.34,-0.71,-2.96,0.32,0.49,-2.27,-0.40,1.86,-2.45,EX_TROU
-2.61,0.91,2.86,-1.44,-0.19,2.53,-1.17,-1.07,1.78,-2.64,-2.78,2.09,-3.68,-2.88,1.40,-1.19,-2.38,0.51,0.63,-4.49,-2.15,1.71,-0.33,-3.41,2.04,-0.47,-4.07,0.11,-0.07,-2.40,-0.15,-0.16,-2.08,1.65,1.01,-3.48,-0.99,3.10,-1.95,-0.91,2.36,-0.93,-1.18,2.21,-0.32,EX_TROU
